* /home/saurabh/pilot_related/new_installer/esim-1.1.2/examples/7805voltageregulator/7805voltageregulator.cir
Transient Analysis  Thu Aug 26 10:31:48  2021
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
191	1.961780e-003	-5.67021e+000	
192	1.965163e-003	-5.67192e+000	
193	1.969829e-003	-5.67425e+000	
194	1.974166e-003	-5.67638e+000	
195	1.976675e-003	-5.67760e+000	
196	1.979069e-003	-5.67875e+000	
197	1.981871e-003	-5.68009e+000	
198	1.984305e-003	-5.68124e+000	
199	1.986658e-003	-5.68233e+000	
200	1.989242e-003	-5.68352e+000	
201	1.993033e-003	-5.68524e+000	
202	1.997061e-003	-5.68703e+000	
203	2.002175e-003	-5.68926e+000	
204	2.011059e-003	-5.69303e+000	
205	2.020229e-003	-5.69677e+000	
206	2.023594e-003	-5.69811e+000	
207	2.027568e-003	-5.69966e+000	
208	2.031408e-003	-5.70113e+000	
209	2.034884e-003	-5.70243e+000	
210	2.038330e-003	-5.70370e+000	
211	2.045184e-003	-5.70616e+000	
212	2.054225e-003	-5.70927e+000	
213	2.060824e-003	-5.71145e+000	
214	2.064489e-003	-5.71263e+000	
215	2.068803e-003	-5.71398e+000	
216	2.074364e-003	-5.71568e+000	
217	2.078667e-003	-5.71696e+000	
218	2.082878e-003	-5.71817e+000	
219	2.089782e-003	-5.72009e+000	
220	2.097069e-003	-5.72202e+000	
221	2.105938e-003	-5.72425e+000	
222	2.111784e-003	-5.72565e+000	
223	2.117369e-003	-5.72693e+000	
224	2.124267e-003	-5.72843e+000	
225	2.131265e-003	-5.72987e+000	
226	2.138217e-003	-5.73122e+000	
227	2.152120e-003	-5.73366e+000	
228	2.162178e-003	-5.73522e+000	

Index   time            alli            
--------------------------------------------------------------------------------
229	2.171944e-003	-5.73658e+000	
230	2.181947e-003	-5.73780e+000	
231	2.191836e-003	-5.73884e+000	
232	2.207034e-003	-5.74012e+000	
233	2.222366e-003	-5.74104e+000	
234	2.238827e-003	-5.74159e+000	
235	2.258070e-003	-5.74168e+000	
236	2.286316e-003	-5.74077e+000	
237	2.313757e-003	-5.73869e+000	
238	2.368638e-003	-5.73110e+000	
239	2.430616e-003	-5.71722e+000	
240	2.511575e-003	-5.69093e+000	
241	2.635291e-003	-5.63397e+000	
242	2.682681e-003	-5.60695e+000	
243	2.728892e-003	-5.57799e+000	
244	2.776045e-003	-5.54585e+000	
245	2.820943e-003	-5.51288e+000	
246	2.910739e-003	-5.44035e+000	
247	3.022125e-003	-5.33865e+000	
248	3.244897e-003	-5.09988e+000	
249	3.632567e-003	-4.58659e+000	
250	4.407907e-003	-3.27753e+000	
251	5.323868e-003	-1.41186e+000	
252	5.660082e-003	-6.97331e-001	
253	5.868093e-003	-2.82841e-001	
254	5.975167e-003	-1.07959e-001	
255	6.031496e-003	-4.51722e-002	
256	6.068702e-003	-2.05802e-002	
257	6.111418e-003	-6.87513e-003	
258	6.123609e-003	-4.88406e-003	
259	6.137413e-003	-3.28179e-003	
260	6.152082e-003	-2.12564e-003	
261	6.167867e-003	-1.31860e-003	
262	6.182170e-003	-8.47742e-004	
263	6.196685e-003	-5.38380e-004	
264	6.214082e-003	-3.09038e-004	
265	6.233856e-003	-1.63385e-004	
266	6.258623e-003	-7.18262e-005	
267	6.289817e-003	-2.54747e-005	
268	6.333424e-003	-5.28611e-006	
269	6.399881e-003	-7.77003e-007	
270	6.520336e-003	2.724163e-007	
271	6.761247e-003	-2.67716e-007	
272	7.243069e-003	2.784453e-007	
273	8.206712e-003	-2.65617e-007	
274	1.013400e-002	2.809050e-007	
275	1.147697e-002	-2.65489e-007	
276	1.256033e-002	2.789413e-007	
277	1.315236e-002	-2.67702e-007	
278	1.348271e-002	2.912235e-007	
279	1.367689e-002	2.000064e-005	
280	1.374745e-002	2.276692e-004	
281	1.378276e-002	7.240085e-004	
282	1.380353e-002	1.404496e-003	
283	1.382239e-002	2.523908e-003	
284	1.384257e-002	4.630083e-003	
285	1.386180e-002	8.045349e-003	
286	1.388267e-002	1.410775e-002	

Index   time            alli            
--------------------------------------------------------------------------------
287	1.390553e-002	2.466474e-002	
288	1.393332e-002	4.416132e-002	
289	1.397376e-002	8.527381e-002	
290	1.402168e-002	1.475488e-001	
291	1.407672e-002	2.265978e-001	
292	1.413824e-002	3.147534e-001	
293	1.422473e-002	4.282370e-001	
294	1.434855e-002	5.591695e-001	
295	1.454205e-002	6.827623e-001	
296	1.484640e-002	6.953905e-001	
297	1.511699e-002	5.539224e-001	
298	1.534111e-002	3.603353e-001	
299	1.549725e-002	2.048089e-001	
300	1.558794e-002	1.184752e-001	
301	1.565073e-002	6.779405e-002	
302	1.569983e-002	3.757470e-002	
303	1.575414e-002	1.617246e-002	
304	1.579797e-002	7.125303e-003	
305	1.581674e-002	4.855287e-003	
306	1.583640e-002	3.197073e-003	
307	1.585648e-002	2.051189e-003	
308	1.587600e-002	1.314504e-003	
309	1.589673e-002	8.073586e-004	
310	1.591605e-002	5.073628e-004	
311	1.593564e-002	3.125123e-004	
312	1.595550e-002	1.898243e-004	
